"year","scenario","variable","iter","value"
2002,"Fmsy2025","ssb","1",132638.981716547
2003,"Fmsy2025","ssb","1",137002.365105635
2004,"Fmsy2025","ssb","1",144435.262500118
2005,"Fmsy2025","ssb","1",130041.488930992
2006,"Fmsy2025","ssb","1",138925.110708414
2007,"Fmsy2025","ssb","1",140018.260463428
2008,"Fmsy2025","ssb","1",153557.631156927
2009,"Fmsy2025","ssb","1",149803.896843249
2010,"Fmsy2025","ssb","1",149332.34291046
2011,"Fmsy2025","ssb","1",160079.270981157
2012,"Fmsy2025","ssb","1",162040.410929903
2013,"Fmsy2025","ssb","1",182174.648149831
2014,"Fmsy2025","ssb","1",199817.747854395
2015,"Fmsy2025","ssb","1",173379.688708811
2016,"Fmsy2025","ssb","1",163354.807719713
2017,"Fmsy2025","ssb","1",175360.156252189
2018,"Fmsy2025","ssb","1",187097.184769386
2019,"Fmsy2025","ssb","1",209321.450859545
2020,"Fmsy2025","ssb","1",228275.384129254
2021,"Fmsy2025","ssb","1",257766.308668568
2022,"Fmsy2025","ssb","1",287997.788196648
2023,"Fmsy2025","ssb","1",339633.756596835
2024,"Fmsy2025","ssb","1",396628.330381216
2025,"Fmsy2025","ssb","1",427056.367934658
2026,"Fmsy2025","ssb","1",453145.302506076
2027,"Fmsy2025","ssb","1",451262.082936301
2028,"Fmsy2025","ssb","1",437110.174307543
2029,"Fmsy2025","ssb","1",418127.167135661
2030,"Fmsy2025","ssb","1",404406.465063652
2031,"Fmsy2025","ssb","1",387175.863129439
2032,"Fmsy2025","ssb","1",369150.017026992
2033,"Fmsy2025","ssb","1",354370.409614597
2034,"Fmsy2025","ssb","1",355782.728245708
2035,"Fmsy2025","ssb","1",362674.920964901
1975,"Fmsy2025","catch","1",33887.17076
1976,"Fmsy2025","catch","1",46985.34951
1977,"Fmsy2025","catch","1",54576.48329
1978,"Fmsy2025","catch","1",44820.34257
1979,"Fmsy2025","catch","1",41362.20957
1980,"Fmsy2025","catch","1",48593.03983
1981,"Fmsy2025","catch","1",93559.14384
1982,"Fmsy2025","catch","1",84687.75543
1983,"Fmsy2025","catch","1",83926.9287
1984,"Fmsy2025","catch","1",92723.70925
1985,"Fmsy2025","catch","1",75520.79521
1986,"Fmsy2025","catch","1",79547.10662
1987,"Fmsy2025","catch","1",73428.22243
1988,"Fmsy2025","catch","1",68191.01985
1989,"Fmsy2025","catch","1",71097.69552
1990,"Fmsy2025","catch","1",61881.51723
1991,"Fmsy2025","catch","1",54138.19362
1992,"Fmsy2025","catch","1",40049.74245
1993,"Fmsy2025","catch","1",45885.19472
1994,"Fmsy2025","catch","1",39142.88424
1995,"Fmsy2025","catch","1",41128.88723
1996,"Fmsy2025","catch","1",44309.77398
1997,"Fmsy2025","catch","1",38522.33936
1998,"Fmsy2025","catch","1",36138.84419
1999,"Fmsy2025","catch","1",27949.14912
2000,"Fmsy2025","catch","1",26107.09943
2001,"Fmsy2025","catch","1",24138.39253
2002,"Fmsy2025","catch","1",24100.78598
2003,"Fmsy2025","catch","1",21620.4976
2004,"Fmsy2025","catch","1",26929.89563
2005,"Fmsy2025","catch","1",20906.72463
2006,"Fmsy2025","catch","1",20475.45238
2007,"Fmsy2025","catch","1",21984.36186
2008,"Fmsy2025","catch","1",27583.67457
2009,"Fmsy2025","catch","1",34163.69678
2010,"Fmsy2025","catch","1",34213.8274
2011,"Fmsy2025","catch","1",54816.06731
2012,"Fmsy2025","catch","1",58732.69835
2013,"Fmsy2025","catch","1",71643.24716
2014,"Fmsy2025","catch","1",82538.66228
2015,"Fmsy2025","catch","1",78012.42535
2016,"Fmsy2025","catch","1",79405.17798
2017,"Fmsy2025","catch","1",82538.66228
2018,"Fmsy2025","catch","1",67576.115076101
2019,"Fmsy2025","catch","1",75698.0278450317
2020,"Fmsy2025","catch","1",67706.5741887194
2021,"Fmsy2025","catch","1",67746.2656094893
2022,"Fmsy2025","catch","1",63338.6652166353
2023,"Fmsy2025","catch","1",62745.5334800026
2024,"Fmsy2025","catch","1",61184.7645607005
2025,"Fmsy2025","catch","1",63732.064272968
2026,"Fmsy2025","catch","1",73288.1367692684
2027,"Fmsy2025","catch","1",86680.9649880714
2028,"Fmsy2025","catch","1",96080.1338148498
2029,"Fmsy2025","catch","1",103501.045467599
2030,"Fmsy2025","catch","1",102374.441699717
2031,"Fmsy2025","catch","1",100801.789807571
2032,"Fmsy2025","catch","1",94615.9878679181
2033,"Fmsy2025","catch","1",90947.7020064862
2034,"Fmsy2025","catch","1",87712.2339533627
2035,"Fmsy2025","catch","1",82428.8269370053
1975,"Fmsy2025","fbar","1",0.089066749692643
1976,"Fmsy2025","fbar","1",0.11247533597444
1977,"Fmsy2025","fbar","1",0.125970218638729
1978,"Fmsy2025","fbar","1",0.110208989179189
1979,"Fmsy2025","fbar","1",0.0991079806199135
1980,"Fmsy2025","fbar","1",0.116021574889724
1981,"Fmsy2025","fbar","1",0.219142575450221
1982,"Fmsy2025","fbar","1",0.202425996756105
1983,"Fmsy2025","fbar","1",0.194917589634262
1984,"Fmsy2025","fbar","1",0.20532105221692
1985,"Fmsy2025","fbar","1",0.178654776108418
1986,"Fmsy2025","fbar","1",0.211158007294972
1987,"Fmsy2025","fbar","1",0.248517058157315
1988,"Fmsy2025","fbar","1",0.26925042228766
1989,"Fmsy2025","fbar","1",0.296541817029513
1990,"Fmsy2025","fbar","1",0.246062681769274
1991,"Fmsy2025","fbar","1",0.210937970802337
1992,"Fmsy2025","fbar","1",0.150182140200628
1993,"Fmsy2025","fbar","1",0.169210048856101
1994,"Fmsy2025","fbar","1",0.148531700341622
1995,"Fmsy2025","fbar","1",0.167622141408606
1996,"Fmsy2025","fbar","1",0.229781355111393
1997,"Fmsy2025","fbar","1",0.240396621191756
1998,"Fmsy2025","fbar","1",0.28843964536043
1999,"Fmsy2025","fbar","1",0.308538776089787
2000,"Fmsy2025","fbar","1",0.40799801298956
2001,"Fmsy2025","fbar","1",0.440369174945314
2002,"Fmsy2025","fbar","1",0.44460335525547
2003,"Fmsy2025","fbar","1",0.388173829405074
2004,"Fmsy2025","fbar","1",0.406829620504929
2005,"Fmsy2025","fbar","1",0.351361139476734
2006,"Fmsy2025","fbar","1",0.338067739334404
2007,"Fmsy2025","fbar","1",0.333980211037222
2008,"Fmsy2025","fbar","1",0.362678833231753
2009,"Fmsy2025","fbar","1",0.571564351554288
2010,"Fmsy2025","fbar","1",0.506775293287497
2011,"Fmsy2025","fbar","1",0.907552882954893
2012,"Fmsy2025","fbar","1",1.0108916004385
2013,"Fmsy2025","fbar","1",1.17261765160721
2014,"Fmsy2025","fbar","1",1.6916523680244
2015,"Fmsy2025","fbar","1",1.42753062841099
2016,"Fmsy2025","fbar","1",1.37907351080522
2017,"Fmsy2025","fbar","1",1.61571449167521
2018,"Fmsy2025","fbar","1",1.14875896182153
2019,"Fmsy2025","fbar","1",1.09156434988313
2020,"Fmsy2025","fbar","1",0.825852626228693
2021,"Fmsy2025","fbar","1",0.713462001151349
2022,"Fmsy2025","fbar","1",0.542077505396366
2023,"Fmsy2025","fbar","1",0.418504108200515
2024,"Fmsy2025","fbar","1",0.342725715074718
2025,"Fmsy2025","fbar","1",0.338443776947414
2026,"Fmsy2025","fbar","1",0.356471705217742
2027,"Fmsy2025","fbar","1",0.425063542719778
2028,"Fmsy2025","fbar","1",0.497456163017058
2029,"Fmsy2025","fbar","1",0.581069064628954
2030,"Fmsy2025","fbar","1",0.616743401389209
2031,"Fmsy2025","fbar","1",0.635937870465256
2032,"Fmsy2025","fbar","1",0.646890336034139
2033,"Fmsy2025","fbar","1",0.614876124334934
2034,"Fmsy2025","fbar","1",0.61395010984474
2035,"Fmsy2025","fbar","1",0.568620089958197
1975,"Fmsy2021","ssb","1",551906.214637453
1976,"Fmsy2021","ssb","1",594705.773817566
1977,"Fmsy2021","ssb","1",615601.482745018
1978,"Fmsy2021","ssb","1",568344.502742609
1979,"Fmsy2021","ssb","1",577306.977943525
1980,"Fmsy2021","ssb","1",614257.347045892
1981,"Fmsy2021","ssb","1",722081.993900675
1982,"Fmsy2021","ssb","1",710375.141487498
1983,"Fmsy2021","ssb","1",697935.827563259
1984,"Fmsy2021","ssb","1",684056.311560085
1985,"Fmsy2021","ssb","1",577765.324066635
1986,"Fmsy2021","ssb","1",517361.612339101
1987,"Fmsy2021","ssb","1",465221.771129598
1988,"Fmsy2021","ssb","1",468655.265326118
1989,"Fmsy2021","ssb","1",479848.68889487
1990,"Fmsy2021","ssb","1",463726.52945863
1991,"Fmsy2021","ssb","1",433098.041869577
1992,"Fmsy2021","ssb","1",400370.467991804
1993,"Fmsy2021","ssb","1",405767.63959625
1994,"Fmsy2021","ssb","1",364120.799531209
1995,"Fmsy2021","ssb","1",313245.212874014
1996,"Fmsy2021","ssb","1",276646.552396922
1997,"Fmsy2021","ssb","1",244492.681502032
1998,"Fmsy2021","ssb","1",189732.070854806
1999,"Fmsy2021","ssb","1",169476.917645364
2000,"Fmsy2021","ssb","1",132945.636080592
2001,"Fmsy2021","ssb","1",124708.773241012
2002,"Fmsy2021","ssb","1",132638.981716547
2003,"Fmsy2021","ssb","1",137002.365105635
2004,"Fmsy2021","ssb","1",144435.262500118
2005,"Fmsy2021","ssb","1",130041.488930992
2006,"Fmsy2021","ssb","1",138925.110708414
2007,"Fmsy2021","ssb","1",140018.260463428
2008,"Fmsy2021","ssb","1",153557.631156927
2009,"Fmsy2021","ssb","1",149803.896843249
2010,"Fmsy2021","ssb","1",149332.34291046
2011,"Fmsy2021","ssb","1",160079.270981157
2012,"Fmsy2021","ssb","1",162040.410929903
2013,"Fmsy2021","ssb","1",182174.648149831
2014,"Fmsy2021","ssb","1",199817.747854395
2015,"Fmsy2021","ssb","1",173379.688708811
2016,"Fmsy2021","ssb","1",163354.807719713
2017,"Fmsy2021","ssb","1",175360.156252189
2018,"Fmsy2021","ssb","1",187097.184769386
2019,"Fmsy2021","ssb","1",213702.402743857
2020,"Fmsy2021","ssb","1",242354.546204717
2021,"Fmsy2021","ssb","1",289465.915197638
2022,"Fmsy2021","ssb","1",351466.687136059
2023,"Fmsy2021","ssb","1",436577.304221078
2024,"Fmsy2021","ssb","1",472221.503960255
2025,"Fmsy2021","ssb","1",484707.435922527
2026,"Fmsy2021","ssb","1",486861.778796787
2027,"Fmsy2021","ssb","1",472129.609303692
2028,"Fmsy2021","ssb","1",434248.784594187
2029,"Fmsy2021","ssb","1",410811.910575738
2030,"Fmsy2021","ssb","1",398233.031809774
2031,"Fmsy2021","ssb","1",384504.34241712
2032,"Fmsy2021","ssb","1",373119.008983269
2033,"Fmsy2021","ssb","1",370406.39865529
2034,"Fmsy2021","ssb","1",371645.14545146
2035,"Fmsy2021","ssb","1",371026.827019229
1975,"Fmsy2021","catch","1",33887.17076
1976,"Fmsy2021","catch","1",46985.34951
1977,"Fmsy2021","catch","1",54576.48329
1978,"Fmsy2021","catch","1",44820.34257
1979,"Fmsy2021","catch","1",41362.20957
1980,"Fmsy2021","catch","1",48593.03983
1981,"Fmsy2021","catch","1",93559.14384
1982,"Fmsy2021","catch","1",84687.75543
1983,"Fmsy2021","catch","1",83926.9287
1984,"Fmsy2021","catch","1",92723.70925
1985,"Fmsy2021","catch","1",75520.79521
1986,"Fmsy2021","catch","1",79547.10662
1987,"Fmsy2021","catch","1",73428.22243
1988,"Fmsy2021","catch","1",68191.01985
1989,"Fmsy2021","catch","1",71097.69552
1990,"Fmsy2021","catch","1",61881.51723
1991,"Fmsy2021","catch","1",54138.19362
1992,"Fmsy2021","catch","1",40049.74245
1993,"Fmsy2021","catch","1",45885.19472
1994,"Fmsy2021","catch","1",39142.88424
1995,"Fmsy2021","catch","1",41128.88723
1996,"Fmsy2021","catch","1",44309.77398
1997,"Fmsy2021","catch","1",38522.33936
1998,"Fmsy2021","catch","1",36138.84419
1999,"Fmsy2021","catch","1",27949.14912
2000,"Fmsy2021","catch","1",26107.09943
2001,"Fmsy2021","catch","1",24138.39253
2002,"Fmsy2021","catch","1",24100.78598
2003,"Fmsy2021","catch","1",21620.4976
2004,"Fmsy2021","catch","1",26929.89563
2005,"Fmsy2021","catch","1",20906.72463
2006,"Fmsy2021","catch","1",20475.45238
2007,"Fmsy2021","catch","1",21984.36186
2008,"Fmsy2021","catch","1",27583.67457
2009,"Fmsy2021","catch","1",34163.69678
2010,"Fmsy2021","catch","1",34213.8274
2011,"Fmsy2021","catch","1",54816.06731
2012,"Fmsy2021","catch","1",58732.69835
2013,"Fmsy2021","catch","1",71643.24716
2014,"Fmsy2021","catch","1",82538.66228
2015,"Fmsy2021","catch","1",78012.42535
2016,"Fmsy2021","catch","1",79405.17798
2017,"Fmsy2021","catch","1",82538.66228
2018,"Fmsy2021","catch","1",61870.5524629554
2019,"Fmsy2021","catch","1",66085.297524358
2020,"Fmsy2021","catch","1",52833.834820481
2021,"Fmsy2021","catch","1",43338.4611541862
2022,"Fmsy2021","catch","1",48483.7701865483
2023,"Fmsy2021","catch","1",52942.3404064441
2024,"Fmsy2021","catch","1",63881.5365832259
2025,"Fmsy2021","catch","1",77431.5125305481
2026,"Fmsy2021","catch","1",92447.5925763134
2027,"Fmsy2021","catch","1",103056.17984245
2028,"Fmsy2021","catch","1",112226.220722132
2029,"Fmsy2021","catch","1",112209.259631376
2030,"Fmsy2021","catch","1",106911.903183882
2031,"Fmsy2021","catch","1",99964.514749625
2032,"Fmsy2021","catch","1",93971.0174245565
2033,"Fmsy2021","catch","1",90754.2318294584
2034,"Fmsy2021","catch","1",86497.2537333867
2035,"Fmsy2021","catch","1",82978.9039304819
1975,"Fmsy2021","fbar","1",0.089066749692643
1976,"Fmsy2021","fbar","1",0.11247533597444
1977,"Fmsy2021","fbar","1",0.125970218638729
1978,"Fmsy2021","fbar","1",0.110208989179189
1979,"Fmsy2021","fbar","1",0.0991079806199135
1980,"Fmsy2021","fbar","1",0.116021574889724
1981,"Fmsy2021","fbar","1",0.219142575450221
1982,"Fmsy2021","fbar","1",0.202425996756105
1983,"Fmsy2021","fbar","1",0.194917589634262
1984,"Fmsy2021","fbar","1",0.20532105221692
1985,"Fmsy2021","fbar","1",0.178654776108418
1986,"Fmsy2021","fbar","1",0.211158007294972
1987,"Fmsy2021","fbar","1",0.248517058157315
1988,"Fmsy2021","fbar","1",0.26925042228766
1989,"Fmsy2021","fbar","1",0.296541817029513
1990,"Fmsy2021","fbar","1",0.246062681769274
1991,"Fmsy2021","fbar","1",0.210937970802337
1992,"Fmsy2021","fbar","1",0.150182140200628
1993,"Fmsy2021","fbar","1",0.169210048856101
1994,"Fmsy2021","fbar","1",0.148531700341622
1995,"Fmsy2021","fbar","1",0.167622141408606
1996,"Fmsy2021","fbar","1",0.229781355111393
1997,"Fmsy2021","fbar","1",0.240396621191756
1998,"Fmsy2021","fbar","1",0.28843964536043
1999,"Fmsy2021","fbar","1",0.308538776089787
2000,"Fmsy2021","fbar","1",0.40799801298956
2001,"Fmsy2021","fbar","1",0.440369174945314
2002,"Fmsy2021","fbar","1",0.44460335525547
2003,"Fmsy2021","fbar","1",0.388173829405074
2004,"Fmsy2021","fbar","1",0.406829620504929
2005,"Fmsy2021","fbar","1",0.351361139476734
2006,"Fmsy2021","fbar","1",0.338067739334404
2007,"Fmsy2021","fbar","1",0.333980211037222
2008,"Fmsy2021","fbar","1",0.362678833231753
2009,"Fmsy2021","fbar","1",0.571564351554288
2010,"Fmsy2021","fbar","1",0.506775293287497
2011,"Fmsy2021","fbar","1",0.907552882954893
2012,"Fmsy2021","fbar","1",1.0108916004385
2013,"Fmsy2021","fbar","1",1.17261765160721
2014,"Fmsy2021","fbar","1",1.6916523680244
2015,"Fmsy2021","fbar","1",1.42753062841099
2016,"Fmsy2021","fbar","1",1.37907351080522
2017,"Fmsy2021","fbar","1",1.61571449167521
2018,"Fmsy2021","fbar","1",1.02282950620601
2019,"Fmsy2021","fbar","1",0.878857203282503
2020,"Fmsy2021","fbar","1",0.55084693194665
2021,"Fmsy2021","fbar","1",0.337843965776032
2022,"Fmsy2021","fbar","1",0.289738417807865
2023,"Fmsy2021","fbar","1",0.258438413020476
2024,"Fmsy2021","fbar","1",0.285914555647176
2025,"Fmsy2021","fbar","1",0.341239870627659
2026,"Fmsy2021","fbar","1",0.402921987937516
2027,"Fmsy2021","fbar","1",0.484572504267499
2028,"Fmsy2021","fbar","1",0.565944133915277
2029,"Fmsy2021","fbar","1",0.645310698248551
2030,"Fmsy2021","fbar","1",0.673938022176128
2031,"Fmsy2021","fbar","1",0.659212315115299
2032,"Fmsy2021","fbar","1",0.642283020219068
2033,"Fmsy2021","fbar","1",0.591586201045111
2034,"Fmsy2021","fbar","1",0.583845436002529
2035,"Fmsy2021","fbar","1",0.556216473252337
1975,"Fmsy2023","ssb","1",551906.214637453
1976,"Fmsy2023","ssb","1",594705.773817566
1977,"Fmsy2023","ssb","1",615601.482745018
1978,"Fmsy2023","ssb","1",568344.502742609
1979,"Fmsy2023","ssb","1",577306.977943525
1980,"Fmsy2023","ssb","1",614257.347045892
1981,"Fmsy2023","ssb","1",722081.993900675
1982,"Fmsy2023","ssb","1",710375.141487498
1983,"Fmsy2023","ssb","1",697935.827563259
1984,"Fmsy2023","ssb","1",684056.311560085
1985,"Fmsy2023","ssb","1",577765.324066635
1986,"Fmsy2023","ssb","1",517361.612339101
1987,"Fmsy2023","ssb","1",465221.771129598
1988,"Fmsy2023","ssb","1",468655.265326118
1989,"Fmsy2023","ssb","1",479848.68889487
1990,"Fmsy2023","ssb","1",463726.52945863
1991,"Fmsy2023","ssb","1",433098.041869577
1992,"Fmsy2023","ssb","1",400370.467991804
1993,"Fmsy2023","ssb","1",405767.63959625
1994,"Fmsy2023","ssb","1",364120.799531209
1995,"Fmsy2023","ssb","1",313245.212874014
1996,"Fmsy2023","ssb","1",276646.552396922
1997,"Fmsy2023","ssb","1",244492.681502032
1998,"Fmsy2023","ssb","1",189732.070854806
1999,"Fmsy2023","ssb","1",169476.917645364
2000,"Fmsy2023","ssb","1",132945.636080592
2001,"Fmsy2023","ssb","1",124708.773241012
2002,"Fmsy2023","ssb","1",132638.981716547
2003,"Fmsy2023","ssb","1",137002.365105635
2004,"Fmsy2023","ssb","1",144435.262500118
2005,"Fmsy2023","ssb","1",130041.488930992
2006,"Fmsy2023","ssb","1",138925.110708414
2007,"Fmsy2023","ssb","1",140018.260463428
2008,"Fmsy2023","ssb","1",153557.631156927
2009,"Fmsy2023","ssb","1",149803.896843249
2010,"Fmsy2023","ssb","1",149332.34291046
2011,"Fmsy2023","ssb","1",160079.270981157
2012,"Fmsy2023","ssb","1",162040.410929903
2013,"Fmsy2023","ssb","1",182174.648149831
2014,"Fmsy2023","ssb","1",199817.747854395
2015,"Fmsy2023","ssb","1",173379.688708811
2016,"Fmsy2023","ssb","1",163354.807719713
2017,"Fmsy2023","ssb","1",175360.156252189
2018,"Fmsy2023","ssb","1",187097.184769386
2019,"Fmsy2023","ssb","1",210824.035685819
2020,"Fmsy2023","ssb","1",232851.936501155
2021,"Fmsy2023","ssb","1",267679.994633006
2022,"Fmsy2023","ssb","1",305779.693101027
2023,"Fmsy2023","ssb","1",371934.964558836
2024,"Fmsy2023","ssb","1",439971.191998571
2025,"Fmsy2023","ssb","1",454101.145100494
2026,"Fmsy2023","ssb","1",474010.355621289
2027,"Fmsy2023","ssb","1",472564.244047995
2028,"Fmsy2023","ssb","1",447866.756479224
2029,"Fmsy2023","ssb","1",417902.193872192
2030,"Fmsy2023","ssb","1",406576.097162352
2031,"Fmsy2023","ssb","1",387410.358813767
2032,"Fmsy2023","ssb","1",372965.596117008
2033,"Fmsy2023","ssb","1",370380.68292611
2034,"Fmsy2023","ssb","1",369920.740988323
2035,"Fmsy2023","ssb","1",368119.450547191
1975,"Fmsy2023","catch","1",33887.17076
1976,"Fmsy2023","catch","1",46985.34951
1977,"Fmsy2023","catch","1",54576.48329
1978,"Fmsy2023","catch","1",44820.34257
1979,"Fmsy2023","catch","1",41362.20957
1980,"Fmsy2023","catch","1",48593.03983
1981,"Fmsy2023","catch","1",93559.14384
1982,"Fmsy2023","catch","1",84687.75543
1983,"Fmsy2023","catch","1",83926.9287
1984,"Fmsy2023","catch","1",92723.70925
1985,"Fmsy2023","catch","1",75520.79521
1986,"Fmsy2023","catch","1",79547.10662
1987,"Fmsy2023","catch","1",73428.22243
1988,"Fmsy2023","catch","1",68191.01985
1989,"Fmsy2023","catch","1",71097.69552
1990,"Fmsy2023","catch","1",61881.51723
1991,"Fmsy2023","catch","1",54138.19362
1992,"Fmsy2023","catch","1",40049.74245
1993,"Fmsy2023","catch","1",45885.19472
1994,"Fmsy2023","catch","1",39142.88424
1995,"Fmsy2023","catch","1",41128.88723
1996,"Fmsy2023","catch","1",44309.77398
1997,"Fmsy2023","catch","1",38522.33936
1998,"Fmsy2023","catch","1",36138.84419
1999,"Fmsy2023","catch","1",27949.14912
2000,"Fmsy2023","catch","1",26107.09943
2001,"Fmsy2023","catch","1",24138.39253
2002,"Fmsy2023","catch","1",24100.78598
2003,"Fmsy2023","catch","1",21620.4976
2004,"Fmsy2023","catch","1",26929.89563
2005,"Fmsy2023","catch","1",20906.72463
2006,"Fmsy2023","catch","1",20475.45238
2007,"Fmsy2023","catch","1",21984.36186
2008,"Fmsy2023","catch","1",27583.67457
2009,"Fmsy2023","catch","1",34163.69678
2010,"Fmsy2023","catch","1",34213.8274
2011,"Fmsy2023","catch","1",54816.06731
2012,"Fmsy2023","catch","1",58732.69835
2013,"Fmsy2023","catch","1",71643.24716
2014,"Fmsy2023","catch","1",82538.66228
2015,"Fmsy2023","catch","1",78012.42535
2016,"Fmsy2023","catch","1",79405.17798
2017,"Fmsy2023","catch","1",82538.66228
2018,"Fmsy2023","catch","1",65612.2964453656
2019,"Fmsy2023","catch","1",72681.6855050087
2020,"Fmsy2023","catch","1",63195.9592637477
2021,"Fmsy2023","catch","1",61036.1434389495
2022,"Fmsy2023","catch","1",54962.1337932401
2023,"Fmsy2023","catch","1",52299.5395577254
2024,"Fmsy2023","catch","1",57894.1811271082
2025,"Fmsy2023","catch","1",67461.4821174078
2026,"Fmsy2023","catch","1",82503.9795565533
2027,"Fmsy2023","catch","1",94107.9617329725
2028,"Fmsy2023","catch","1",103392.380860021
2029,"Fmsy2023","catch","1",107475.00209048
2030,"Fmsy2023","catch","1",105976.826984146
2031,"Fmsy2023","catch","1",101731.498414996
2032,"Fmsy2023","catch","1",94540.0657244536
2033,"Fmsy2023","catch","1",91096.2138020683
2034,"Fmsy2023","catch","1",86991.0207490422
2035,"Fmsy2023","catch","1",82325.2359754863
1975,"Fmsy2023","fbar","1",0.089066749692643
1976,"Fmsy2023","fbar","1",0.11247533597444
1977,"Fmsy2023","fbar","1",0.125970218638729
1978,"Fmsy2023","fbar","1",0.110208989179189
1979,"Fmsy2023","fbar","1",0.0991079806199135
1980,"Fmsy2023","fbar","1",0.116021574889724
1981,"Fmsy2023","fbar","1",0.219142575450221
1982,"Fmsy2023","fbar","1",0.202425996756105
1983,"Fmsy2023","fbar","1",0.194917589634262
1984,"Fmsy2023","fbar","1",0.20532105221692
1985,"Fmsy2023","fbar","1",0.178654776108418
1986,"Fmsy2023","fbar","1",0.211158007294972
1987,"Fmsy2023","fbar","1",0.248517058157315
1988,"Fmsy2023","fbar","1",0.26925042228766
1989,"Fmsy2023","fbar","1",0.296541817029513
1990,"Fmsy2023","fbar","1",0.246062681769274
1991,"Fmsy2023","fbar","1",0.210937970802337
1992,"Fmsy2023","fbar","1",0.150182140200628
1993,"Fmsy2023","fbar","1",0.169210048856101
1994,"Fmsy2023","fbar","1",0.148531700341622
1995,"Fmsy2023","fbar","1",0.167622141408606
1996,"Fmsy2023","fbar","1",0.229781355111393
1997,"Fmsy2023","fbar","1",0.240396621191756
1998,"Fmsy2023","fbar","1",0.28843964536043
1999,"Fmsy2023","fbar","1",0.308538776089787
2000,"Fmsy2023","fbar","1",0.40799801298956
2001,"Fmsy2023","fbar","1",0.440369174945314
2002,"Fmsy2023","fbar","1",0.44460335525547
2003,"Fmsy2023","fbar","1",0.388173829405074
2004,"Fmsy2023","fbar","1",0.406829620504929
2005,"Fmsy2023","fbar","1",0.351361139476734
2006,"Fmsy2023","fbar","1",0.338067739334404
2007,"Fmsy2023","fbar","1",0.333980211037222
2008,"Fmsy2023","fbar","1",0.362678833231753
2009,"Fmsy2023","fbar","1",0.571564351554288
2010,"Fmsy2023","fbar","1",0.506775293287497
2011,"Fmsy2023","fbar","1",0.907552882954893
2012,"Fmsy2023","fbar","1",1.0108916004385
2013,"Fmsy2023","fbar","1",1.17261765160721
2014,"Fmsy2023","fbar","1",1.6916523680244
2015,"Fmsy2023","fbar","1",1.42753062841099
2016,"Fmsy2023","fbar","1",1.37907351080522
2017,"Fmsy2023","fbar","1",1.61571449167521
2018,"Fmsy2023","fbar","1",1.1044581218604
2019,"Fmsy2023","fbar","1",1.01775332086168
2020,"Fmsy2023","fbar","1",0.72743007951728
2021,"Fmsy2023","fbar","1",0.590491080486775
2022,"Fmsy2023","fbar","1",0.405833938479846
2023,"Fmsy2023","fbar","1",0.295325179492762
2024,"Fmsy2023","fbar","1",0.29469381301828
2025,"Fmsy2023","fbar","1",0.331798149678394
2026,"Fmsy2023","fbar","1",0.374312169169621
2027,"Fmsy2023","fbar","1",0.429203967441006
2028,"Fmsy2023","fbar","1",0.518468747062895
2029,"Fmsy2023","fbar","1",0.57729918298647
2030,"Fmsy2023","fbar","1",0.626907496233128
2031,"Fmsy2023","fbar","1",0.631424249650604
2032,"Fmsy2023","fbar","1",0.652435007438047
2033,"Fmsy2023","fbar","1",0.617976982921777
2034,"Fmsy2023","fbar","1",0.596091523898411
2035,"Fmsy2023","fbar","1",0.563295975301116
1975,"C2014","ssb","1",551906.214637453
1976,"C2014","ssb","1",594705.773817566
1977,"C2014","ssb","1",615601.482745018
1978,"C2014","ssb","1",568344.502742609
1979,"C2014","ssb","1",577306.977943525
1980,"C2014","ssb","1",614257.347045892
1981,"C2014","ssb","1",722081.993900675
1982,"C2014","ssb","1",710375.141487498
1983,"C2014","ssb","1",697935.827563259
1984,"C2014","ssb","1",684056.311560085
1985,"C2014","ssb","1",577765.324066635
1986,"C2014","ssb","1",517361.612339101
1987,"C2014","ssb","1",465221.771129598
1988,"C2014","ssb","1",468655.265326118
1989,"C2014","ssb","1",479848.68889487
1990,"C2014","ssb","1",463726.52945863
1991,"C2014","ssb","1",433098.041869577
1992,"C2014","ssb","1",400370.467991804
1993,"C2014","ssb","1",405767.63959625
1994,"C2014","ssb","1",364120.799531209
1995,"C2014","ssb","1",313245.212874014
1996,"C2014","ssb","1",276646.552396922
1997,"C2014","ssb","1",244492.681502032
1998,"C2014","ssb","1",189732.070854806
1999,"C2014","ssb","1",169476.917645364
2000,"C2014","ssb","1",132945.636080592
2001,"C2014","ssb","1",124708.773241012
2002,"C2014","ssb","1",132638.981716547
2003,"C2014","ssb","1",137002.365105635
2004,"C2014","ssb","1",144435.262500118
2005,"C2014","ssb","1",130041.488930992
2006,"C2014","ssb","1",138925.110708414
2007,"C2014","ssb","1",140018.260463428
2008,"C2014","ssb","1",153557.631156927
2009,"C2014","ssb","1",149803.896843249
2010,"C2014","ssb","1",149332.34291046
2011,"C2014","ssb","1",160079.270981157
2012,"C2014","ssb","1",162040.410929903
2013,"C2014","ssb","1",182174.648149831
2014,"C2014","ssb","1",199817.747854395
2015,"C2014","ssb","1",173379.688708811
2016,"C2014","ssb","1",163354.807719713
2017,"C2014","ssb","1",175360.156252189
2018,"C2014","ssb","1",187097.184769386
2019,"C2014","ssb","1",198058.612792695
2020,"C2014","ssb","1",208278.869095335
2021,"C2014","ssb","1",220096.2296144
2022,"C2014","ssb","1",223819.895116342
