"year","scenario","variable","iter","value"
1994,"F.sq","catch","4",21424.41375
1995,"F.sq","catch","4",35664.7971
1996,"F.sq","catch","4",30303.80881
1997,"F.sq","catch","4",39040.09087
1998,"F.sq","catch","4",32294.13963
1999,"F.sq","catch","4",29382.57464
2000,"F.sq","catch","4",37952.39043
2001,"F.sq","catch","4",33983.79591
2002,"F.sq","catch","4",26721.01213
2003,"F.sq","catch","4",31172.07829
2004,"F.sq","catch","4",38858.99643
2005,"F.sq","catch","4",57300.94046
2006,"F.sq","catch","4",60802.71836
2007,"F.sq","catch","4",65316.92518
2008,"F.sq","catch","4",49100.95557
2009,"F.sq","catch","4",52268.52301
2010,"F.sq","catch","4",53709.64951
2011,"F.sq","catch","4",45263.0135
2012,"F.sq","catch","4",36044.85372
2013,"F.sq","catch","4",28043.03506
2014,"F.sq","catch","4",31943.05776
2015,"F.sq","catch","4",39736.66714
2016,"F.sq","catch","4",34251.71084
2017,"F.sq","catch","4",25327.8399210107
2018,"F.sq","catch","4",19936.2370650378
2019,"F.sq","catch","4",24790.273125568
2020,"F.sq","catch","4",25183.9226844357
2021,"F.sq","catch","4",14272.6078335709
2022,"F.sq","catch","4",6611.54863936862
2023,"F.sq","catch","4",1253.50053522006
2024,"F.sq","catch","4",429.0199142828
2025,"F.sq","catch","4",226.448892604089
1975,"F.sq","catch","5",22048.73007
1976,"F.sq","catch","5",28000.72942
1977,"F.sq","catch","5",35565.00354
1978,"F.sq","catch","5",54624.17894
1979,"F.sq","catch","5",50378.17164
1980,"F.sq","catch","5",61323.02223
1981,"F.sq","catch","5",33421.74113
1982,"F.sq","catch","5",36425.17196
1983,"F.sq","catch","5",27200.90601
1984,"F.sq","catch","5",28211.43372
1985,"F.sq","catch","5",45198.39548
1986,"F.sq","catch","5",16446.271
1987,"F.sq","catch","5",4848.318151
1988,"F.sq","catch","5",11623.87497
1989,"F.sq","catch","5",14286.63534
1990,"F.sq","catch","5",14363.17508
1991,"F.sq","catch","5",21371.01332
1992,"F.sq","catch","5",14557.37862
1993,"F.sq","catch","5",14561.88131
1994,"F.sq","catch","5",21424.41375
1995,"F.sq","catch","5",35664.7971
1996,"F.sq","catch","5",30303.80881
1997,"F.sq","catch","5",39040.09087
1998,"F.sq","catch","5",32294.13963
1999,"F.sq","catch","5",29382.57464
2000,"F.sq","catch","5",37952.39043
2001,"F.sq","catch","5",33983.79591
2002,"F.sq","catch","5",26721.01213
2003,"F.sq","catch","5",31172.07829
2004,"F.sq","catch","5",38858.99643
2005,"F.sq","catch","5",57300.94046
2006,"F.sq","catch","5",60802.71836
2007,"F.sq","catch","5",65316.92518
2008,"F.sq","catch","5",49100.95557
2009,"F.sq","catch","5",52268.52301
2010,"F.sq","catch","5",53709.64951
2011,"F.sq","catch","5",45263.0135
2012,"F.sq","catch","5",36044.85372
2013,"F.sq","catch","5",28043.03506
2014,"F.sq","catch","5",31943.05776
2015,"F.sq","catch","5",39736.66714
2016,"F.sq","catch","5",34251.71084
2017,"F.sq","catch","5",27149.1576919043
2018,"F.sq","catch","5",19159.6698983166
2019,"F.sq","catch","5",24748.8863110421
2020,"F.sq","catch","5",15882.0712681801
2021,"F.sq","catch","5",4548.22780742055
2022,"F.sq","catch","5",1395.77255176805
2023,"F.sq","catch","5",499.118600591615
2024,"F.sq","catch","5",245.458006828095
2025,"F.sq","catch","5",148.471892454221
1975,"F.sq","fbar","1",0.223390264014597
1976,"F.sq","fbar","1",0.207958699154169
1977,"F.sq","fbar","1",0.189100714429127
1978,"F.sq","fbar","1",0.210654749389216
1979,"F.sq","fbar","1",0.220967676608777
1980,"F.sq","fbar","1",0.234422083295505
1981,"F.sq","fbar","1",0.237256847684169
1982,"F.sq","fbar","1",0.259517346279892
1983,"F.sq","fbar","1",0.268388368979511
1984,"F.sq","fbar","1",0.316657161695015
1985,"F.sq","fbar","1",0.343308949390219
1986,"F.sq","fbar","1",0.28970395200398
1987,"F.sq","fbar","1",0.257263248182139
1988,"F.sq","fbar","1",0.301352485409262
1989,"F.sq","fbar","1",0.338988653989685
1990,"F.sq","fbar","1",0.379876793501071
1991,"F.sq","fbar","1",0.395795909275412
1992,"F.sq","fbar","1",0.386046407253201
1993,"F.sq","fbar","1",0.379025022729378
1994,"F.sq","fbar","1",0.358839539860615
1995,"F.sq","fbar","1",0.419063373391721
1996,"F.sq","fbar","1",0.435238398232084
1997,"F.sq","fbar","1",0.446845497415713
1998,"F.sq","fbar","1",0.466681766525075
1999,"F.sq","fbar","1",0.512380863982862
2000,"F.sq","fbar","1",0.587526728646748
2001,"F.sq","fbar","1",0.693520622365843
2002,"F.sq","fbar","1",0.756759556329319
2003,"F.sq","fbar","1",0.755945113687462
2004,"F.sq","fbar","1",0.685028389968117
2005,"F.sq","fbar","1",0.621258154409723
2006,"F.sq","fbar","1",0.628238725038102
2007,"F.sq","fbar","1",0.785703046089394
2008,"F.sq","fbar","1",0.8818793813063
2009,"F.sq","fbar","1",0.946163614487255
2010,"F.sq","fbar","1",1.02920417464399
2011,"F.sq","fbar","1",1.22485504213235
2012,"F.sq","fbar","1",1.2176210325003
2013,"F.sq","fbar","1",1.21605275043524
2014,"F.sq","fbar","1",1.43108238505987
2015,"F.sq","fbar","1",1.5758026412183
2016,"F.sq","fbar","1",1.67992481409884
2017,"F.sq","fbar","1",2
2018,"F.sq","fbar","1",2
2019,"F.sq","fbar","1",2
2020,"F.sq","fbar","1",2
2021,"F.sq","fbar","1",2
2022,"F.sq","fbar","1",2
2023,"F.sq","fbar","1",2
2024,"F.sq","fbar","1",2
2025,"F.sq","fbar","1",2
1975,"F.sq","fbar","2",0.170091407433291
1976,"F.sq","fbar","2",0.17013333933026
1977,"F.sq","fbar","2",0.188620752480608
1978,"F.sq","fbar","2",0.213642638501744
1979,"F.sq","fbar","2",0.211280317800862
1980,"F.sq","fbar","2",0.217734841596185
1981,"F.sq","fbar","2",0.216835958881735
1982,"F.sq","fbar","2",0.22417227831489
1983,"F.sq","fbar","2",0.235168017252534
1984,"F.sq","fbar","2",0.259993244776007
1985,"F.sq","fbar","2",0.30126780693518
1986,"F.sq","fbar","2",0.265405143207748
1987,"F.sq","fbar","2",0.254403503944875
1988,"F.sq","fbar","2",0.269695783857544
1989,"F.sq","fbar","2",0.276236215601358
1990,"F.sq","fbar","2",0.278902776294511
1991,"F.sq","fbar","2",0.310447113404976
1992,"F.sq","fbar","2",0.368657441179332
1993,"F.sq","fbar","2",0.365776195528077
1994,"F.sq","fbar","2",0.37579053027705
1995,"F.sq","fbar","2",0.466628632864582
1996,"F.sq","fbar","2",0.492883067577475
1997,"F.sq","fbar","2",0.584296419406394
1998,"F.sq","fbar","2",0.551225902776647
1999,"F.sq","fbar","2",0.556638724988218
2000,"F.sq","fbar","2",0.725512312821731
2001,"F.sq","fbar","2",0.830211797138445
2002,"F.sq","fbar","2",0.837680009738691
2003,"F.sq","fbar","2",0.774581038743668
2004,"F.sq","fbar","2",0.64949983873552
2005,"F.sq","fbar","2",0.567446045345908
2006,"F.sq","fbar","2",0.636856332997669
2007,"F.sq","fbar","2",0.776209088493042
2008,"F.sq","fbar","2",0.904917096792443
2009,"F.sq","fbar","2",1.01032176388582
2010,"F.sq","fbar","2",1.22715972168937
2011,"F.sq","fbar","2",1.40848476872425
2012,"F.sq","fbar","2",1.21359836400999
2013,"F.sq","fbar","2",0.989071169955434
2014,"F.sq","fbar","2",1.25064368893439
2015,"F.sq","fbar","2",1.55883114171565
2016,"F.sq","fbar","2",1.66168804640738
2017,"F.sq","fbar","2",2
2018,"F.sq","fbar","2",2
2019,"F.sq","fbar","2",2
2020,"F.sq","fbar","2",2
2021,"F.sq","fbar","2",2
2022,"F.sq","fbar","2",1.5552410993747
2023,"F.sq","fbar","2",0.190810776866635
2024,"F.sq","fbar","2",0.0366084417872821
2025,"F.sq","fbar","2",0.0120356798094646
1975,"F.sq","fbar","3",0.228696271361007
1976,"F.sq","fbar","3",0.230663821999769
1977,"F.sq","fbar","3",0.242861815285965
1978,"F.sq","fbar","3",0.264996963134902
1979,"F.sq","fbar","3",0.266477550003932
1980,"F.sq","fbar","3",0.265427437743303
1981,"F.sq","fbar","3",0.256004851277285
1982,"F.sq","fbar","3",0.251903915796291
1983,"F.sq","fbar","3",0.252695088614578
1984,"F.sq","fbar","3",0.282958360735251
1985,"F.sq","fbar","3",0.312285846615917
1986,"F.sq","fbar","3",0.27090767145185
1987,"F.sq","fbar","3",0.24694287012104
1988,"F.sq","fbar","3",0.284774861375219
1989,"F.sq","fbar","3",0.309700518998159
1990,"F.sq","fbar","3",0.346326526646606
1991,"F.sq","fbar","3",0.363311654421049
1992,"F.sq","fbar","3",0.364953599414768
1993,"F.sq","fbar","3",0.343669768664262
1994,"F.sq","fbar","3",0.387220277611633
1995,"F.sq","fbar","3",0.439672541003444
1996,"F.sq","fbar","3",0.4825822701311
1997,"F.sq","fbar","3",0.542221770488269
1998,"F.sq","fbar","3",0.542299751566162
1999,"F.sq","fbar","3",0.575204119229471
2000,"F.sq","fbar","3",0.614292208877368
2001,"F.sq","fbar","3",0.636209258025617
2002,"F.sq","fbar","3",0.642369845416402
2003,"F.sq","fbar","3",0.679996708691463
2004,"F.sq","fbar","3",0.648514978047566
2005,"F.sq","fbar","3",0.631900973073159
2006,"F.sq","fbar","3",0.689450238941813
2007,"F.sq","fbar","3",0.872913607537343
2008,"F.sq","fbar","3",0.916946969713921
2009,"F.sq","fbar","3",1.02201612798291
2010,"F.sq","fbar","3",1.19129021061189
2011,"F.sq","fbar","3",1.31510469750629
2012,"F.sq","fbar","3",1.16629635865549
2013,"F.sq","fbar","3",1.09377335611818
2014,"F.sq","fbar","3",1.21945786001209
2015,"F.sq","fbar","3",1.43809099523172
2016,"F.sq","fbar","3",1.55090821283285
2017,"F.sq","fbar","3",2
2018,"F.sq","fbar","3",0.795409110907084
2019,"F.sq","fbar","3",0.571206846535965
2020,"F.sq","fbar","3",0.410252267835448
2021,"F.sq","fbar","3",0.18355927084107
2022,"F.sq","fbar","3",0.0639762962218747
2023,"F.sq","fbar","3",0.00956062738377513
2024,"F.sq","fbar","3",0.00278732688489997
2025,"F.sq","fbar","3",0.00135650822418819
1975,"F.sq","fbar","4",0.192280875898031
1976,"F.sq","fbar","4",0.203854798222767
1977,"F.sq","fbar","4",0.197754200632619
1978,"F.sq","fbar","4",0.201770495352645
1979,"F.sq","fbar","4",0.216275437502444
1980,"F.sq","fbar","4",0.231051027141586
1981,"F.sq","fbar","4",0.221544867952017
1982,"F.sq","fbar","4",0.224188171038447
1983,"F.sq","fbar","4",0.232255421397125
1984,"F.sq","fbar","4",0.287121583082647
1985,"F.sq","fbar","4",0.308133600834328
1986,"F.sq","fbar","4",0.27140401973191
1987,"F.sq","fbar","4",0.258337326446963
1988,"F.sq","fbar","4",0.292407915283197
1989,"F.sq","fbar","4",0.315984720238445
1990,"F.sq","fbar","4",0.319603386142435
1991,"F.sq","fbar","4",0.36603177470966
1992,"F.sq","fbar","4",0.357033259387842
1993,"F.sq","fbar","4",0.371162836102158
1994,"F.sq","fbar","4",0.447184567152269
1995,"F.sq","fbar","4",0.523296594695865
1996,"F.sq","fbar","4",0.524324402164432
1997,"F.sq","fbar","4",0.527898228359859
1998,"F.sq","fbar","4",0.545893955521492
1999,"F.sq","fbar","4",0.520973332627184
2000,"F.sq","fbar","4",0.615945317384522
2001,"F.sq","fbar","4",0.71995053304033
2002,"F.sq","fbar","4",0.773682706706407
2003,"F.sq","fbar","4",0.852110507611957
2004,"F.sq","fbar","4",0.752566734372464
2005,"F.sq","fbar","4",0.615261210394868
2006,"F.sq","fbar","4",0.724950339115734
2007,"F.sq","fbar","4",0.883777583022491
2008,"F.sq","fbar","4",0.977251948392703
2009,"F.sq","fbar","4",0.886756757386191
2010,"F.sq","fbar","4",1.08128976268372
2011,"F.sq","fbar","4",1.24717825658187
2012,"F.sq","fbar","4",1.15223638363005
2013,"F.sq","fbar","4",1.11575936964509
2014,"F.sq","fbar","4",1.27654639476699
2015,"F.sq","fbar","4",1.51658752142585
2016,"F.sq","fbar","4",1.34962649635016
2017,"F.sq","fbar","4",2
2018,"F.sq","fbar","4",1.17353872043178
2019,"F.sq","fbar","4",0.723113827418333
2020,"F.sq","fbar","4",0.368897961377749
2021,"F.sq","fbar","4",0.13480538689318
2022,"F.sq","fbar","4",0.0435959311799102
2023,"F.sq","fbar","4",0.00660537445184598
2024,"F.sq","fbar","4",0.0020107178663775
2025,"F.sq","fbar","4",0.00101721892512238
1975,"F.sq","fbar","5",0.174803358333806
1976,"F.sq","fbar","5",0.204751621811689
1977,"F.sq","fbar","5",0.201179745564702
1978,"F.sq","fbar","5",0.23314008413237
1979,"F.sq","fbar","5",0.222257940664352
1980,"F.sq","fbar","5",0.259682535917936
1981,"F.sq","fbar","5",0.277986577721253
1982,"F.sq","fbar","5",0.2556960971336
1983,"F.sq","fbar","5",0.27374312345856
1984,"F.sq","fbar","5",0.291688037547476
1985,"F.sq","fbar","5",0.346033248379658
1986,"F.sq","fbar","5",0.258918506482538
1987,"F.sq","fbar","5",0.236042216819874
1988,"F.sq","fbar","5",0.263945226518167
1989,"F.sq","fbar","5",0.268666975654503
1990,"F.sq","fbar","5",0.27481923824654
1991,"F.sq","fbar","5",0.350514831726111
1992,"F.sq","fbar","5",0.365436581956163
1993,"F.sq","fbar","5",0.377973967577683
1994,"F.sq","fbar","5",0.401442295001205
1995,"F.sq","fbar","5",0.410582752096182
1996,"F.sq","fbar","5",0.43601480390218
1997,"F.sq","fbar","5",0.489506849906149
1998,"F.sq","fbar","5",0.486059063559535
1999,"F.sq","fbar","5",0.473823627361405
2000,"F.sq","fbar","5",0.552837666219112
2001,"F.sq","fbar","5",0.709001885122216
2002,"F.sq","fbar","5",0.723282087991845
2003,"F.sq","fbar","5",0.691030135063485
2004,"F.sq","fbar","5",0.630133191234678
2005,"F.sq","fbar","5",0.544344021811688
2006,"F.sq","fbar","5",0.604973870861881
2007,"F.sq","fbar","5",0.690771374704337
2008,"F.sq","fbar","5",0.915394161910753
2009,"F.sq","fbar","5",0.995936929178012
2010,"F.sq","fbar","5",1.34963218502559
2011,"F.sq","fbar","5",1.397049409932
2012,"F.sq","fbar","5",1.36937407926034
2013,"F.sq","fbar","5",1.14094970596971
2014,"F.sq","fbar","5",1.36663788228612
2015,"F.sq","fbar","5",1.87681367053672
2016,"F.sq","fbar","5",1.89581544146047
2017,"F.sq","fbar","5",2
2018,"F.sq","fbar","5",0.950461401006306
2019,"F.sq","fbar","5",1.20085607617661
2020,"F.sq","fbar","5",2
2021,"F.sq","fbar","5",2
2022,"F.sq","fbar","5",2
2023,"F.sq","fbar","5",2
2024,"F.sq","fbar","5",2
2025,"F.sq","fbar","5",2
