"year","scenario","variable","iter","value"
1981,"F.sqEMERGENCY4","catch","1",33421.74113
1982,"F.sqEMERGENCY4","catch","1",36425.17196
1983,"F.sqEMERGENCY4","catch","1",27200.90601
1984,"F.sqEMERGENCY4","catch","1",28211.43372
1985,"F.sqEMERGENCY4","catch","1",45198.39548
1986,"F.sqEMERGENCY4","catch","1",16446.271
1987,"F.sqEMERGENCY4","catch","1",4848.318151
1988,"F.sqEMERGENCY4","catch","1",11623.87497
1989,"F.sqEMERGENCY4","catch","1",14286.63534
1990,"F.sqEMERGENCY4","catch","1",14363.17508
1991,"F.sqEMERGENCY4","catch","1",21371.01332
1992,"F.sqEMERGENCY4","catch","1",14557.37862
1993,"F.sqEMERGENCY4","catch","1",14561.88131
1994,"F.sqEMERGENCY4","catch","1",21424.41375
1995,"F.sqEMERGENCY4","catch","1",35664.7971
1996,"F.sqEMERGENCY4","catch","1",30303.80881
1997,"F.sqEMERGENCY4","catch","1",39040.09087
1998,"F.sqEMERGENCY4","catch","1",32294.13963
1999,"F.sqEMERGENCY4","catch","1",29382.57464
2000,"F.sqEMERGENCY4","catch","1",37952.39043
2001,"F.sqEMERGENCY4","catch","1",33983.79591
2002,"F.sqEMERGENCY4","catch","1",26721.01213
2003,"F.sqEMERGENCY4","catch","1",31172.07829
2004,"F.sqEMERGENCY4","catch","1",38858.99643
2005,"F.sqEMERGENCY4","catch","1",57300.94046
2006,"F.sqEMERGENCY4","catch","1",60802.71836
2007,"F.sqEMERGENCY4","catch","1",65316.92518
2008,"F.sqEMERGENCY4","catch","1",49100.95557
2009,"F.sqEMERGENCY4","catch","1",52268.52301
2010,"F.sqEMERGENCY4","catch","1",53709.64951
2011,"F.sqEMERGENCY4","catch","1",45263.0135
2012,"F.sqEMERGENCY4","catch","1",36044.85372
2013,"F.sqEMERGENCY4","catch","1",28043.03506
2014,"F.sqEMERGENCY4","catch","1",31943.05776
2015,"F.sqEMERGENCY4","catch","1",39736.66714
2016,"F.sqEMERGENCY4","catch","1",34251.71084
2017,"F.sqEMERGENCY4","catch","1",31931.3459291153
2018,"F.sqEMERGENCY4","catch","1",21151.5256853804
2019,"F.sqEMERGENCY4","catch","1",22617.9060987295
2020,"F.sqEMERGENCY4","catch","1",21460.6515592974
2021,"F.sqEMERGENCY4","catch","1",25664.9040280025
2022,"F.sqEMERGENCY4","catch","1",33266.7146743691
2023,"F.sqEMERGENCY4","catch","1",40076.4188130166
2024,"F.sqEMERGENCY4","catch","1",41610.3109318819
2025,"F.sqEMERGENCY4","catch","1",39200.8922790019
2026,"F.sqEMERGENCY4","catch","1",35733.0421897644
2027,"F.sqEMERGENCY4","catch","1",29376.4097287855
2028,"F.sqEMERGENCY4","catch","1",23544.5831752882
2029,"F.sqEMERGENCY4","catch","1",20120.7188618806
2030,"F.sqEMERGENCY4","catch","1",14836.9959428851
2031,"F.sqEMERGENCY4","catch","1",12469.5397133541
2032,"F.sqEMERGENCY4","catch","1",7946.9912561951
2033,"F.sqEMERGENCY4","catch","1",5242.53555288134
2034,"F.sqEMERGENCY4","catch","1",4412.57917124153
2035,"F.sqEMERGENCY4","catch","1",2353.99964040155
1975,"F.sqEMERGENCY4","fbar","1",0.181631643280554
1976,"F.sqEMERGENCY4","fbar","1",0.182586215165939
1977,"F.sqEMERGENCY4","fbar","1",0.188861005293954
1978,"F.sqEMERGENCY4","fbar","1",0.217110583020395
1979,"F.sqEMERGENCY4","fbar","1",0.22858885585128
1980,"F.sqEMERGENCY4","fbar","1",0.245214181000756
1981,"F.sqEMERGENCY4","fbar","1",0.24309217348439
1982,"F.sqEMERGENCY4","fbar","1",0.247564785810804
1983,"F.sqEMERGENCY4","fbar","1",0.2577088338134
1984,"F.sqEMERGENCY4","fbar","1",0.295082421054244
1985,"F.sqEMERGENCY4","fbar","1",0.328693361090237
1986,"F.sqEMERGENCY4","fbar","1",0.27163702015391
1987,"F.sqEMERGENCY4","fbar","1",0.245460240948638
1988,"F.sqEMERGENCY4","fbar","1",0.281716873655375
1989,"F.sqEMERGENCY4","fbar","1",0.312699199826127
1990,"F.sqEMERGENCY4","fbar","1",0.336178108016228
1991,"F.sqEMERGENCY4","fbar","1",0.362990651420212
1992,"F.sqEMERGENCY4","fbar","1",0.368250658648697
1993,"F.sqEMERGENCY4","fbar","1",0.375843150438385
1994,"F.sqEMERGENCY4","fbar","1",0.406533394927064
1995,"F.sqEMERGENCY4","fbar","1",0.45559517989441
1996,"F.sqEMERGENCY4","fbar","1",0.475931764704588
1997,"F.sqEMERGENCY4","fbar","1",0.522854175203647
1998,"F.sqEMERGENCY4","fbar","1",0.53134594815591
1999,"F.sqEMERGENCY4","fbar","1",0.546919902627979
2000,"F.sqEMERGENCY4","fbar","1",0.637079211218026
2001,"F.sqEMERGENCY4","fbar","1",0.72640030899896
2002,"F.sqEMERGENCY4","fbar","1",0.701477899111281
2003,"F.sqEMERGENCY4","fbar","1",0.696651560836675
2004,"F.sqEMERGENCY4","fbar","1",0.638266387230677
2005,"F.sqEMERGENCY4","fbar","1",0.608158275767381
2006,"F.sqEMERGENCY4","fbar","1",0.666367404405855
2007,"F.sqEMERGENCY4","fbar","1",0.776752615080453
2008,"F.sqEMERGENCY4","fbar","1",0.894979513328208
2009,"F.sqEMERGENCY4","fbar","1",0.987404958187984
2010,"F.sqEMERGENCY4","fbar","1",1.19327048564898
2011,"F.sqEMERGENCY4","fbar","1",1.32811408324639
2012,"F.sqEMERGENCY4","fbar","1",1.20336943983257
2013,"F.sqEMERGENCY4","fbar","1",1.08429568493017
2014,"F.sqEMERGENCY4","fbar","1",1.22424579883034
2015,"F.sqEMERGENCY4","fbar","1",1.47853064270159
2016,"F.sqEMERGENCY4","fbar","1",1.48878608974009
2017,"F.sqEMERGENCY4","fbar","1",2.64176862748366
2018,"F.sqEMERGENCY4","fbar","1",1.48897159456773
2019,"F.sqEMERGENCY4","fbar","1",1.15016722427119
2020,"F.sqEMERGENCY4","fbar","1",0.826034824858354
2021,"F.sqEMERGENCY4","fbar","1",0.892025763499265
2022,"F.sqEMERGENCY4","fbar","1",1.31108756422594
2023,"F.sqEMERGENCY4","fbar","1",2.09387350934391
2024,"F.sqEMERGENCY4","fbar","1",2.73616896505314
2025,"F.sqEMERGENCY4","fbar","1",2.70408148852517
2026,"F.sqEMERGENCY4","fbar","1",2.51986480850019
2027,"F.sqEMERGENCY4","fbar","1",2.44603075334364
2028,"F.sqEMERGENCY4","fbar","1",2.41932742422629
2029,"F.sqEMERGENCY4","fbar","1",2.54122203786798
2030,"F.sqEMERGENCY4","fbar","1",2.52573752524123
2031,"F.sqEMERGENCY4","fbar","1",2.6662068233497
2032,"F.sqEMERGENCY4","fbar","1",3.00113488077687
2033,"F.sqEMERGENCY4","fbar","1",3.08239250922458
2034,"F.sqEMERGENCY4","fbar","1",3.07840914980832
2035,"F.sqEMERGENCY4","fbar","1",3.34787973927979
1975,"F.sqEMERGENCY8","ssb","1",220584.551944746
1976,"F.sqEMERGENCY8","ssb","1",285108.733436692
1977,"F.sqEMERGENCY8","ssb","1",309208.003887672
1978,"F.sqEMERGENCY8","ssb","1",304280.36763554
1979,"F.sqEMERGENCY8","ssb","1",286285.842857629
1980,"F.sqEMERGENCY8","ssb","1",233455.640763176
1981,"F.sqEMERGENCY8","ssb","1",192592.495456842
1982,"F.sqEMERGENCY8","ssb","1",154616.480502164
1983,"F.sqEMERGENCY8","ssb","1",121674.464013433
1984,"F.sqEMERGENCY8","ssb","1",93989.8377750186
1985,"F.sqEMERGENCY8","ssb","1",56731.4625595489
1986,"F.sqEMERGENCY8","ssb","1",60265.7082271169
1987,"F.sqEMERGENCY8","ssb","1",51783.9739055998
1988,"F.sqEMERGENCY8","ssb","1",58051.1888803802
1989,"F.sqEMERGENCY8","ssb","1",65836.2681600989
1990,"F.sqEMERGENCY8","ssb","1",71903.9567030902
1991,"F.sqEMERGENCY8","ssb","1",66530.1781415209
1992,"F.sqEMERGENCY8","ssb","1",70440.5229035325
1993,"F.sqEMERGENCY8","ssb","1",74210.3116932318
1994,"F.sqEMERGENCY8","ssb","1",90205.4327680789
1995,"F.sqEMERGENCY8","ssb","1",114942.035545393
1996,"F.sqEMERGENCY8","ssb","1",115969.440453971
1997,"F.sqEMERGENCY8","ssb","1",112718.869674678
1998,"F.sqEMERGENCY8","ssb","1",127507.70306808
1999,"F.sqEMERGENCY8","ssb","1",123866.869910297
2000,"F.sqEMERGENCY8","ssb","1",84442.0923577635
2001,"F.sqEMERGENCY8","ssb","1",89490.9295011053
2002,"F.sqEMERGENCY8","ssb","1",99426.4561367882
2003,"F.sqEMERGENCY8","ssb","1",120171.546960419
2004,"F.sqEMERGENCY8","ssb","1",158674.215416792
2005,"F.sqEMERGENCY8","ssb","1",205792.932608302
2006,"F.sqEMERGENCY8","ssb","1",185007.462871416
2007,"F.sqEMERGENCY8","ssb","1",133756.310603595
2008,"F.sqEMERGENCY8","ssb","1",129311.192335309
2009,"F.sqEMERGENCY8","ssb","1",122981.262203566
2010,"F.sqEMERGENCY8","ssb","1",110300.973440529
2011,"F.sqEMERGENCY8","ssb","1",103386.551515499
2012,"F.sqEMERGENCY8","ssb","1",78075.2662773431
2013,"F.sqEMERGENCY8","ssb","1",91967.4262914265
2014,"F.sqEMERGENCY8","ssb","1",105141.912390592
2015,"F.sqEMERGENCY8","ssb","1",84732.2107877127
2016,"F.sqEMERGENCY8","ssb","1",63748.0946556938
2017,"F.sqEMERGENCY8","ssb","1",71091.7910336865
2018,"F.sqEMERGENCY8","ssb","1",82126.5846499671
2019,"F.sqEMERGENCY8","ssb","1",98076.5245131296
2020,"F.sqEMERGENCY8","ssb","1",119427.770643281
2021,"F.sqEMERGENCY8","ssb","1",132354.229963056
2022,"F.sqEMERGENCY8","ssb","1",128953.836592019
2023,"F.sqEMERGENCY8","ssb","1",124619.246894784
2024,"F.sqEMERGENCY8","ssb","1",111309.921826713
2025,"F.sqEMERGENCY8","ssb","1",96241.7996139501
2026,"F.sqEMERGENCY8","ssb","1",86310.9435947295
2027,"F.sqEMERGENCY8","ssb","1",71812.3908875723
2028,"F.sqEMERGENCY8","ssb","1",50871.7925274874
2029,"F.sqEMERGENCY8","ssb","1",44481.9235510004
2030,"F.sqEMERGENCY8","ssb","1",31565.5497294415
2031,"F.sqEMERGENCY8","ssb","1",23358.6889337833
2032,"F.sqEMERGENCY8","ssb","1",19788.6764699808
2033,"F.sqEMERGENCY8","ssb","1",11001.3627716982
2034,"F.sqEMERGENCY8","ssb","1",10283.5947415885
2035,"F.sqEMERGENCY8","ssb","1",5253.791575715
1975,"F.sqEMERGENCY8","catch","1",22048.73007
1976,"F.sqEMERGENCY8","catch","1",28000.72942
1977,"F.sqEMERGENCY8","catch","1",35565.00354
1978,"F.sqEMERGENCY8","catch","1",54624.17894
1979,"F.sqEMERGENCY8","catch","1",50378.17164
1980,"F.sqEMERGENCY8","catch","1",61323.02223
1981,"F.sqEMERGENCY8","catch","1",33421.74113
1982,"F.sqEMERGENCY8","catch","1",36425.17196
1983,"F.sqEMERGENCY8","catch","1",27200.90601
1984,"F.sqEMERGENCY8","catch","1",28211.43372
1985,"F.sqEMERGENCY8","catch","1",45198.39548
1986,"F.sqEMERGENCY8","catch","1",16446.271
1987,"F.sqEMERGENCY8","catch","1",4848.318151
1988,"F.sqEMERGENCY8","catch","1",11623.87497
1989,"F.sqEMERGENCY8","catch","1",14286.63534
1990,"F.sqEMERGENCY8","catch","1",14363.17508
1991,"F.sqEMERGENCY8","catch","1",21371.01332
1992,"F.sqEMERGENCY8","catch","1",14557.37862
1993,"F.sqEMERGENCY8","catch","1",14561.88131
1994,"F.sqEMERGENCY8","catch","1",21424.41375
1995,"F.sqEMERGENCY8","catch","1",35664.7971
1996,"F.sqEMERGENCY8","catch","1",30303.80881
1997,"F.sqEMERGENCY8","catch","1",39040.09087
1998,"F.sqEMERGENCY8","catch","1",32294.13963
1999,"F.sqEMERGENCY8","catch","1",29382.57464
2000,"F.sqEMERGENCY8","catch","1",37952.39043
2001,"F.sqEMERGENCY8","catch","1",33983.79591
2002,"F.sqEMERGENCY8","catch","1",26721.01213
2003,"F.sqEMERGENCY8","catch","1",31172.07829
2004,"F.sqEMERGENCY8","catch","1",38858.99643
2005,"F.sqEMERGENCY8","catch","1",57300.94046
2006,"F.sqEMERGENCY8","catch","1",60802.71836
2007,"F.sqEMERGENCY8","catch","1",65316.92518
2008,"F.sqEMERGENCY8","catch","1",49100.95557
2009,"F.sqEMERGENCY8","catch","1",52268.52301
2010,"F.sqEMERGENCY8","catch","1",53709.64951
2011,"F.sqEMERGENCY8","catch","1",45263.0135
2012,"F.sqEMERGENCY8","catch","1",36044.85372
2013,"F.sqEMERGENCY8","catch","1",28043.03506
2014,"F.sqEMERGENCY8","catch","1",31943.05776
2015,"F.sqEMERGENCY8","catch","1",39736.66714
2016,"F.sqEMERGENCY8","catch","1",34251.71084
2017,"F.sqEMERGENCY8","catch","1",31931.3459291153
2018,"F.sqEMERGENCY8","catch","1",20580.8571584457
2019,"F.sqEMERGENCY8","catch","1",22008.5543378911
2020,"F.sqEMERGENCY8","catch","1",20902.0193613879
2021,"F.sqEMERGENCY8","catch","1",25279.3633922665
2022,"F.sqEMERGENCY8","catch","1",33333.9616884105
2023,"F.sqEMERGENCY8","catch","1",40081.0246710277
2024,"F.sqEMERGENCY8","catch","1",42190.8274031565
2025,"F.sqEMERGENCY8","catch","1",38904.2316431592
2026,"F.sqEMERGENCY8","catch","1",35890.9946091129
2027,"F.sqEMERGENCY8","catch","1",29727.7896831776
2028,"F.sqEMERGENCY8","catch","1",24736.8954498652
2029,"F.sqEMERGENCY8","catch","1",21606.6043600967
2030,"F.sqEMERGENCY8","catch","1",18852.1033634145
2031,"F.sqEMERGENCY8","catch","1",13462.9366106978
2032,"F.sqEMERGENCY8","catch","1",8771.81265327165
2033,"F.sqEMERGENCY8","catch","1",5937.03449803137
2034,"F.sqEMERGENCY8","catch","1",4753.77572634661
2035,"F.sqEMERGENCY8","catch","1",2825.71884563957
1975,"F.sqEMERGENCY8","fbar","1",0.181631643280554
1976,"F.sqEMERGENCY8","fbar","1",0.182586215165939
1977,"F.sqEMERGENCY8","fbar","1",0.188861005293954
1978,"F.sqEMERGENCY8","fbar","1",0.217110583020395
1979,"F.sqEMERGENCY8","fbar","1",0.22858885585128
1980,"F.sqEMERGENCY8","fbar","1",0.245214181000756
1981,"F.sqEMERGENCY8","fbar","1",0.24309217348439
1982,"F.sqEMERGENCY8","fbar","1",0.247564785810804
1983,"F.sqEMERGENCY8","fbar","1",0.2577088338134
1984,"F.sqEMERGENCY8","fbar","1",0.295082421054244
1985,"F.sqEMERGENCY8","fbar","1",0.328693361090237
1986,"F.sqEMERGENCY8","fbar","1",0.27163702015391
1987,"F.sqEMERGENCY8","fbar","1",0.245460240948638
1988,"F.sqEMERGENCY8","fbar","1",0.281716873655375
1989,"F.sqEMERGENCY8","fbar","1",0.312699199826127
1990,"F.sqEMERGENCY8","fbar","1",0.336178108016228
1991,"F.sqEMERGENCY8","fbar","1",0.362990651420212
1992,"F.sqEMERGENCY8","fbar","1",0.368250658648697
1993,"F.sqEMERGENCY8","fbar","1",0.375843150438385
1994,"F.sqEMERGENCY8","fbar","1",0.406533394927064
1995,"F.sqEMERGENCY8","fbar","1",0.45559517989441
1996,"F.sqEMERGENCY8","fbar","1",0.475931764704588
1997,"F.sqEMERGENCY8","fbar","1",0.522854175203647
1998,"F.sqEMERGENCY8","fbar","1",0.53134594815591
1999,"F.sqEMERGENCY8","fbar","1",0.546919902627979
2000,"F.sqEMERGENCY8","fbar","1",0.637079211218026
2001,"F.sqEMERGENCY8","fbar","1",0.72640030899896
2002,"F.sqEMERGENCY8","fbar","1",0.701477899111281
2003,"F.sqEMERGENCY8","fbar","1",0.696651560836675
2004,"F.sqEMERGENCY8","fbar","1",0.638266387230677
2005,"F.sqEMERGENCY8","fbar","1",0.608158275767381
2006,"F.sqEMERGENCY8","fbar","1",0.666367404405855
2007,"F.sqEMERGENCY8","fbar","1",0.776752615080453
2008,"F.sqEMERGENCY8","fbar","1",0.894979513328208
2009,"F.sqEMERGENCY8","fbar","1",0.987404958187984
2010,"F.sqEMERGENCY8","fbar","1",1.19327048564898
2011,"F.sqEMERGENCY8","fbar","1",1.32811408324639
2012,"F.sqEMERGENCY8","fbar","1",1.20336943983257
2013,"F.sqEMERGENCY8","fbar","1",1.08429568493017
2014,"F.sqEMERGENCY8","fbar","1",1.22424579883034
2015,"F.sqEMERGENCY8","fbar","1",1.47853064270159
2016,"F.sqEMERGENCY8","fbar","1",1.48878608974009
2017,"F.sqEMERGENCY8","fbar","1",2.64176862748366
2018,"F.sqEMERGENCY8","fbar","1",1.42751858058157
2019,"F.sqEMERGENCY8","fbar","1",1.08304534165326
2020,"F.sqEMERGENCY8","fbar","1",0.774229900507781
2021,"F.sqEMERGENCY8","fbar","1",0.838087310313332
2022,"F.sqEMERGENCY8","fbar","1",1.22533540172506
2023,"F.sqEMERGENCY8","fbar","1",1.99141576712246
2024,"F.sqEMERGENCY8","fbar","1",2.64854354532344
2025,"F.sqEMERGENCY8","fbar","1",2.57373290498997
2026,"F.sqEMERGENCY8","fbar","1",2.37703439601361
2027,"F.sqEMERGENCY8","fbar","1",2.31107769061716
2028,"F.sqEMERGENCY8","fbar","1",2.29139809769253
2029,"F.sqEMERGENCY8","fbar","1",2.30153829862853
2030,"F.sqEMERGENCY8","fbar","1",2.26693216614473
2031,"F.sqEMERGENCY8","fbar","1",2.4177849949161
2032,"F.sqEMERGENCY8","fbar","1",2.79227154517076
2033,"F.sqEMERGENCY8","fbar","1",2.87079312284746
2034,"F.sqEMERGENCY8","fbar","1",2.73081753013451
2035,"F.sqEMERGENCY8","fbar","1",2.89949068491824
1975,"Fmsy2020","ssb","1",220584.551944746
1976,"Fmsy2020","ssb","1",285108.733436692
1977,"Fmsy2020","ssb","1",309208.003887672
1978,"Fmsy2020","ssb","1",304280.36763554
1979,"Fmsy2020","ssb","1",286285.842857629
1980,"Fmsy2020","ssb","1",233455.640763176
1981,"Fmsy2020","ssb","1",192592.495456842
1982,"Fmsy2020","ssb","1",154616.480502164
1983,"Fmsy2020","ssb","1",121674.464013433
1984,"Fmsy2020","ssb","1",93989.8377750186
1985,"Fmsy2020","ssb","1",56731.4625595489
1986,"Fmsy2020","ssb","1",60265.7082271169
1987,"Fmsy2020","ssb","1",51783.9739055998
1988,"Fmsy2020","ssb","1",58051.1888803802
1989,"Fmsy2020","ssb","1",65836.2681600989
1990,"Fmsy2020","ssb","1",71903.9567030902
1991,"Fmsy2020","ssb","1",66530.1781415209
1992,"Fmsy2020","ssb","1",70440.5229035325
1993,"Fmsy2020","ssb","1",74210.3116932318
1994,"Fmsy2020","ssb","1",90205.4327680789
1995,"Fmsy2020","ssb","1",114942.035545393
1996,"Fmsy2020","ssb","1",115969.440453971
1997,"Fmsy2020","ssb","1",112718.869674678
1998,"Fmsy2020","ssb","1",127507.70306808
1999,"Fmsy2020","ssb","1",123866.869910297
2000,"Fmsy2020","ssb","1",84442.0923577635
2001,"Fmsy2020","ssb","1",89490.9295011053
2002,"Fmsy2020","ssb","1",99426.4561367882
2003,"Fmsy2020","ssb","1",120171.546960419
2004,"Fmsy2020","ssb","1",158674.215416792
2005,"Fmsy2020","ssb","1",205792.932608302
2006,"Fmsy2020","ssb","1",185007.462871416
2007,"Fmsy2020","ssb","1",133756.310603595
2008,"Fmsy2020","ssb","1",129311.192335309
2009,"Fmsy2020","ssb","1",122981.262203566
2010,"Fmsy2020","ssb","1",110300.973440529
2011,"Fmsy2020","ssb","1",103386.551515499
2012,"Fmsy2020","ssb","1",78075.2662773431
2013,"Fmsy2020","ssb","1",91967.4262914265
2014,"Fmsy2020","ssb","1",105141.912390592
2015,"Fmsy2020","ssb","1",84732.2107877127
2016,"Fmsy2020","ssb","1",63748.0946556938
2017,"Fmsy2020","ssb","1",71530.3875567495
2018,"Fmsy2020","ssb","1",84268.9302918469
2019,"Fmsy2020","ssb","1",103082.114766782
2020,"Fmsy2020","ssb","1",131483.119230205
2021,"Fmsy2020","ssb","1",148328.552525149
2022,"Fmsy2020","ssb","1",149333.347849404
2023,"Fmsy2020","ssb","1",147012.737193262
2024,"Fmsy2020","ssb","1",142377.238944407
2025,"Fmsy2020","ssb","1",130787.5233498
2026,"Fmsy2020","ssb","1",130756.752666878
2027,"Fmsy2020","ssb","1",129978.823266467
2028,"Fmsy2020","ssb","1",128229.466840522
2029,"Fmsy2020","ssb","1",110643.598415966
2030,"Fmsy2020","ssb","1",107542.698246851
2031,"Fmsy2020","ssb","1",114735.209889273
2032,"Fmsy2020","ssb","1",104439.756420881
2033,"Fmsy2020","ssb","1",90860.4147519809
2034,"Fmsy2020","ssb","1",65573.0952797043
2035,"Fmsy2020","ssb","1",48002.6524895429
1975,"Fmsy2020","catch","1",22048.73007
1976,"Fmsy2020","catch","1",28000.72942
1977,"Fmsy2020","catch","1",35565.00354
1978,"Fmsy2020","catch","1",54624.17894
1979,"Fmsy2020","catch","1",50378.17164
1980,"Fmsy2020","catch","1",61323.02223
1981,"Fmsy2020","catch","1",33421.74113
1982,"Fmsy2020","catch","1",36425.17196
1983,"Fmsy2020","catch","1",27200.90601
1984,"Fmsy2020","catch","1",28211.43372
1985,"Fmsy2020","catch","1",45198.39548
1986,"Fmsy2020","catch","1",16446.271
1987,"Fmsy2020","catch","1",4848.318151
1988,"Fmsy2020","catch","1",11623.87497
1989,"Fmsy2020","catch","1",14286.63534
1990,"Fmsy2020","catch","1",14363.17508
1991,"Fmsy2020","catch","1",21371.01332
1992,"Fmsy2020","catch","1",14557.37862
1993,"Fmsy2020","catch","1",14561.88131
1994,"Fmsy2020","catch","1",21424.41375
1995,"Fmsy2020","catch","1",35664.7971
1996,"Fmsy2020","catch","1",30303.80881
1997,"Fmsy2020","catch","1",39040.09087
1998,"Fmsy2020","catch","1",32294.13963
1999,"Fmsy2020","catch","1",29382.57464
2000,"Fmsy2020","catch","1",37952.39043
2001,"Fmsy2020","catch","1",33983.79591
2002,"Fmsy2020","catch","1",26721.01213
2003,"Fmsy2020","catch","1",31172.07829
2004,"Fmsy2020","catch","1",38858.99643
2005,"Fmsy2020","catch","1",57300.94046
2006,"Fmsy2020","catch","1",60802.71836
2007,"Fmsy2020","catch","1",65316.92518
2008,"Fmsy2020","catch","1",49100.95557
2009,"Fmsy2020","catch","1",52268.52301
2010,"Fmsy2020","catch","1",53709.64951
2011,"Fmsy2020","catch","1",45263.0135
2012,"Fmsy2020","catch","1",36044.85372
2013,"Fmsy2020","catch","1",28043.03506
2014,"Fmsy2020","catch","1",31943.05776
2015,"Fmsy2020","catch","1",39736.66714
2016,"Fmsy2020","catch","1",34251.71084
2017,"Fmsy2020","catch","1",31938.263468809
2018,"Fmsy2020","catch","1",18908.3452867229
2019,"Fmsy2020","catch","1",20039.7131617922
2020,"Fmsy2020","catch","1",14905.02123277
2021,"Fmsy2020","catch","1",20183.1166469585
2022,"Fmsy2020","catch","1",24427.3692107487
2023,"Fmsy2020","catch","1",32469.5173051116
2024,"Fmsy2020","catch","1",36046.9880342702
2025,"Fmsy2020","catch","1",36197.5880396593
2026,"Fmsy2020","catch","1",33200.7095471857
2027,"Fmsy2020","catch","1",31232.1392697662
2028,"Fmsy2020","catch","1",28333.8207940798
2029,"Fmsy2020","catch","1",29095.0989178384
2030,"Fmsy2020","catch","1",28923.0666361726
2031,"Fmsy2020","catch","1",27091.3140733159
2032,"Fmsy2020","catch","1",23681.5679869463
2033,"Fmsy2020","catch","1",24750.7629943962
2034,"Fmsy2020","catch","1",23024.2180486082
2035,"Fmsy2020","catch","1",20240.5004267248
1975,"Fmsy2020","fbar","1",0.181631643280554
1976,"Fmsy2020","fbar","1",0.182586215165939
1977,"Fmsy2020","fbar","1",0.188861005293954
1978,"Fmsy2020","fbar","1",0.217110583020395
1979,"Fmsy2020","fbar","1",0.22858885585128
1980,"Fmsy2020","fbar","1",0.245214181000756
1981,"Fmsy2020","fbar","1",0.24309217348439
1982,"Fmsy2020","fbar","1",0.247564785810804
1983,"Fmsy2020","fbar","1",0.2577088338134
1984,"Fmsy2020","fbar","1",0.295082421054244
1985,"Fmsy2020","fbar","1",0.328693361090237
1986,"Fmsy2020","fbar","1",0.27163702015391
1987,"Fmsy2020","fbar","1",0.245460240948638
1988,"Fmsy2020","fbar","1",0.281716873655375
1989,"Fmsy2020","fbar","1",0.312699199826127
1990,"Fmsy2020","fbar","1",0.336178108016228
1991,"Fmsy2020","fbar","1",0.362990651420212
1992,"Fmsy2020","fbar","1",0.368250658648697
1993,"Fmsy2020","fbar","1",0.375843150438385
1994,"Fmsy2020","fbar","1",0.406533394927064
1995,"Fmsy2020","fbar","1",0.45559517989441
1996,"Fmsy2020","fbar","1",0.475931764704588
1997,"Fmsy2020","fbar","1",0.522854175203647
1998,"Fmsy2020","fbar","1",0.53134594815591
1999,"Fmsy2020","fbar","1",0.546919902627979
2000,"Fmsy2020","fbar","1",0.637079211218026
2001,"Fmsy2020","fbar","1",0.72640030899896
2002,"Fmsy2020","fbar","1",0.701477899111281
2003,"Fmsy2020","fbar","1",0.696651560836675
2004,"Fmsy2020","fbar","1",0.638266387230677
2005,"Fmsy2020","fbar","1",0.608158275767381
2006,"Fmsy2020","fbar","1",0.666367404405855
2007,"Fmsy2020","fbar","1",0.776752615080453
2008,"Fmsy2020","fbar","1",0.894979513328208
2009,"Fmsy2020","fbar","1",0.987404958187984
2010,"Fmsy2020","fbar","1",1.19327048564898
2011,"Fmsy2020","fbar","1",1.32811408324639
2012,"Fmsy2020","fbar","1",1.20336943983257
2013,"Fmsy2020","fbar","1",1.08429568493017
2014,"Fmsy2020","fbar","1",1.22424579883034
2015,"Fmsy2020","fbar","1",1.47853064270159
2016,"Fmsy2020","fbar","1",1.48878608974009
2017,"Fmsy2020","fbar","1",2.35791232662086
2018,"Fmsy2020","fbar","1",1.13714096078293
2019,"Fmsy2020","fbar","1",0.81463638765189
2020,"Fmsy2020","fbar","1",0.429642333325503
2021,"Fmsy2020","fbar","1",0.424947425103094
2022,"Fmsy2020","fbar","1",0.507317928628345
2023,"Fmsy2020","fbar","1",0.698078977921369
2024,"Fmsy2020","fbar","1",0.884332440314907
2025,"Fmsy2020","fbar","1",0.970258511026608
2026,"Fmsy2020","fbar","1",0.967891927215248
2027,"Fmsy2020","fbar","1",0.929692999017968
2028,"Fmsy2020","fbar","1",0.874536252193304
2029,"Fmsy2020","fbar","1",0.823362417107884
2030,"Fmsy2020","fbar","1",0.810976573808612
2031,"Fmsy2020","fbar","1",0.831537694545208
2032,"Fmsy2020","fbar","1",0.825651889485527
2033,"Fmsy2020","fbar","1",0.845720260637785
2034,"Fmsy2020","fbar","1",0.865868469746347
2035,"Fmsy2020","fbar","1",0.893083879916189
1975,"Fmsy2025","ssb","1",220584.551944746
1976,"Fmsy2025","ssb","1",285108.733436692
1977,"Fmsy2025","ssb","1",309208.003887672
1978,"Fmsy2025","ssb","1",304280.36763554
1979,"Fmsy2025","ssb","1",286285.842857629
1980,"Fmsy2025","ssb","1",233455.640763176
1981,"Fmsy2025","ssb","1",192592.495456842
1982,"Fmsy2025","ssb","1",154616.480502164
1983,"Fmsy2025","ssb","1",121674.464013433
1984,"Fmsy2025","ssb","1",93989.8377750186
1985,"Fmsy2025","ssb","1",56731.4625595489
1986,"Fmsy2025","ssb","1",60265.7082271169
1987,"Fmsy2025","ssb","1",51783.9739055998
1988,"Fmsy2025","ssb","1",58051.1888803802
1989,"Fmsy2025","ssb","1",65836.2681600989
1990,"Fmsy2025","ssb","1",71903.9567030902
1991,"Fmsy2025","ssb","1",66530.1781415209
